_time,customer_id,country,lat,lon,category,product,units,unit_price,revenue,channel,device,order_status,rating
2026-05-03 18:41:50,c9580,Brazil,-14.908,-50.8931,Home,Cutting Board Set,4,195.92,783.68,Mobile App,Mobile,Completed,1
2026-05-03 18:54:36,c8829,Mexico,25.2193,-102.5269,Sports,Dumbbell Set,3,74.65,223.95,Affiliate,Tablet,Refunded,4
2026-05-03 19:36:08,c4030,Mexico,21.6255,-104.4107,Electronics,Smart Watch,2,18.92,37.84,Marketplace,Mobile,Completed,2
2026-05-03 20:13:48,c8939,Mexico,24.9834,-100.8664,Apparel,Winter Coat,2,130.28,260.56,Marketplace,Mobile,Pending,3
2026-05-03 21:15:38,c2117,United Kingdom,53.1131,-3.504,Apparel,Denim Jacket,1,164.41,164.41,Affiliate,Tablet,Completed,3
2026-05-03 21:47:46,c4864,France,46.6243,3.8736,Apparel,Winter Coat,5,32.44,162.2,Marketplace,Mobile,Completed,4
2026-05-03 21:50:00,c1832,United States,35.8991,-93.8888,Sports,Yoga Mat,5,96.48,482.4,Marketplace,Desktop,Completed,2
2026-05-03 22:07:45,c9862,India,21.0812,75.9927,Beauty,Makeup Brush Kit,1,28.78,28.78,Affiliate,Desktop,Completed,4
2026-05-03 22:30:05,c2673,United States,38.0334,-96.6983,Home,Cutting Board Set,3,213.17,639.51,Affiliate,Desktop,Completed,3
2026-05-04 00:38:22,c1249,India,18.6043,81.0139,Home,Throw Blanket,4,189.54,758.16,Web,Mobile,Cancelled,5
2026-05-04 00:38:53,c8795,Singapore,0.5123,103.2756,Sports,Water Bottle,1,79.86,79.86,Marketplace,Desktop,Completed,5
2026-05-04 00:46:16,c4343,France,46.0626,1.6967,Beauty,Face Serum,1,141.78,141.78,Affiliate,Mobile,Refunded,2
2026-05-04 00:55:38,c8633,South Africa,-32.4678,21.5238,Apparel,Graphic T-Shirt,3,84.78,254.34,Mobile App,Desktop,Refunded,5
2026-05-04 01:34:35,c9959,United Kingdom,55.4259,-3.7725,Sports,Yoga Mat,5,23.41,117.05,Web,Tablet,Completed,4
2026-05-04 02:05:37,c4873,Mexico,24.5468,-105.2135,Apparel,Running Shoes,5,79.07,395.35,Affiliate,Mobile,Completed,2
2026-05-04 02:11:56,c9439,South Africa,-31.5006,24.0374,Books,Cookbook,2,112.22,224.44,Marketplace,Tablet,Completed,4
2026-05-04 02:32:22,c4462,Mexico,21.7102,-103.4831,Home,Desk Lamp,3,45.03,135.09,Affiliate,Desktop,Cancelled,2
2026-05-04 02:42:19,c4888,United States,34.8667,-93.8922,Beauty,Perfume,4,60.26,241.04,Affiliate,Mobile,Refunded,1
2026-05-04 03:45:07,c3509,Germany,51.558,9.4153,Beauty,Lip Balm Set,5,82.22,411.1,Web,Tablet,Completed,3
2026-05-04 04:00:28,c4471,Canada,53.5609,-107.0023,Apparel,Graphic T-Shirt,2,147.19,294.38,Affiliate,Tablet,Cancelled,4
2026-05-04 04:54:36,c5340,United Kingdom,53.1992,-4.3782,Books,Mystery Novel,4,190.64,762.56,Marketplace,Tablet,Refunded,5
2026-05-04 06:01:36,c8495,Germany,49.313,9.8944,Beauty,Shampoo Bar,2,49.32,98.64,Marketplace,Desktop,Completed,4
2026-05-04 06:10:32,c3462,South Africa,-28.2299,23.9466,Beauty,Face Serum,3,10.59,31.77,Mobile App,Tablet,Pending,3
2026-05-04 06:11:45,c8788,France,45.4666,2.3152,Sports,Water Bottle,1,39.62,39.62,Mobile App,Tablet,Refunded,1
2026-05-04 06:27:28,c6676,Canada,57.2887,-108.552,Electronics,Bluetooth Speaker,2,119.65,239.3,Affiliate,Tablet,Pending,5
2026-05-04 06:35:58,c2473,Mexico,21.3441,-104.7603,Electronics,Mechanical Keyboard,2,173.71,347.42,Marketplace,Mobile,Refunded,4
2026-05-04 07:02:54,c1866,Australia,-24.877,132.3673,Sports,Dumbbell Set,3,98.55,295.65,Web,Mobile,Completed,3
2026-05-04 07:03:13,c3829,France,44.8621,4.4396,Books,Business Guide,1,154.5,154.5,Affiliate,Tablet,Completed,5
2026-05-04 07:14:28,c5082,South Africa,-28.5822,22.1836,Books,Business Guide,2,161.73,323.46,Affiliate,Tablet,Refunded,2
2026-05-04 07:15:32,c6317,Germany,49.4059,8.5466,Electronics,Bluetooth Speaker,5,206.63,1033.15,Web,Desktop,Completed,4
2026-05-04 08:01:22,c8392,Canada,55.4091,-107.3257,Sports,Camping Tent,3,73.68,221.04,Mobile App,Tablet,Completed,1
2026-05-04 08:38:12,c3560,Singapore,2.5874,106.2503,Beauty,Lip Balm Set,3,95.98,287.94,Mobile App,Desktop,Completed,5
2026-05-04 09:13:47,c6528,France,46.2848,0.8602,Sports,Water Bottle,5,20.36,101.8,Affiliate,Desktop,Completed,1
2026-05-04 09:55:01,c6328,Canada,56.8889,-108.5623,Apparel,Running Shoes,3,190.4,571.2,Affiliate,Mobile,Pending,4
2026-05-04 10:20:55,c4534,United States,39.3148,-96.1534,Apparel,Baseball Cap,5,86.86,434.3,Web,Mobile,Completed,4
2026-05-04 10:46:17,c3518,France,43.7259,4.6202,Beauty,Face Serum,3,78.45,235.35,Marketplace,Tablet,Completed,5
2026-05-04 11:24:15,c8013,Singapore,1.6112,101.9546,Electronics,4K Monitor,1,179.78,179.78,Marketplace,Mobile,Refunded,3
2026-05-04 11:34:39,c8434,Australia,-23.8185,132.0446,Home,Desk Lamp,2,156.05,312.1,Web,Desktop,Completed,1
2026-05-04 11:50:48,c6499,Australia,-25.986,136.2072,Books,Business Guide,3,155.73,467.19,Marketplace,Tablet,Refunded,5
2026-05-04 12:22:25,c1739,Australia,-23.7716,130.7936,Electronics,Mechanical Keyboard,4,86.35,345.4,Mobile App,Desktop,Completed,2
2026-05-04 12:41:29,c8331,United States,37.6535,-92.7831,Books,Business Guide,3,128.33,384.99,Affiliate,Tablet,Completed,5
2026-05-04 13:04:58,c3788,Canada,53.7697,-105.1291,Books,Mystery Novel,3,138.61,415.83,Web,Mobile,Completed,2
2026-05-04 13:26:35,c5195,Australia,-23.5404,130.9439,Books,Business Guide,1,74.79,74.79,Marketplace,Tablet,Completed,3
2026-05-04 13:31:05,c6343,Canada,55.7996,-107.247,Home,Cutting Board Set,4,11.97,47.88,Marketplace,Tablet,Completed,4
2026-05-04 14:20:43,c2809,Mexico,22.7845,-102.3097,Electronics,Smart Watch,2,30.42,60.84,Marketplace,Tablet,Completed,2
2026-05-04 14:23:46,c7778,Brazil,-14.4803,-53.2089,Books,Business Guide,3,20.78,62.34,Web,Tablet,Completed,4
2026-05-04 14:30:37,c8573,Brazil,-13.1808,-52.5275,Books,Kids Picture Book,4,144.38,577.52,Web,Tablet,Completed,5
2026-05-04 14:37:06,c5076,South Africa,-29.486,25.7244,Home,Throw Blanket,1,70.9,70.9,Marketplace,Mobile,Completed,5
2026-05-04 14:42:37,c2902,Mexico,22.4431,-103.1002,Apparel,Running Shoes,3,219.14,657.42,Web,Desktop,Refunded,3
2026-05-04 14:54:23,c9879,Singapore,0.7373,101.4621,Sports,Water Bottle,5,106.17,530.85,Affiliate,Mobile,Completed,2
2026-05-04 15:02:00,c5303,Canada,56.6611,-105.3508,Electronics,Mechanical Keyboard,1,166.79,166.79,Mobile App,Tablet,Completed,2
2026-05-04 15:11:27,c7132,India,23.1243,76.3316,Home,Coffee Maker,1,101.6,101.6,Web,Desktop,Completed,5
2026-05-04 15:28:27,c6218,Canada,58.4656,-108.9635,Home,Desk Lamp,3,52.06,156.18,Web,Desktop,Completed,5
2026-05-04 15:28:36,c1942,Singapore,3.3405,101.1892,Beauty,Lip Balm Set,3,153.61,460.83,Marketplace,Desktop,Completed,4
2026-05-04 16:24:40,c5661,United States,39.5674,-95.6789,Beauty,Makeup Brush Kit,1,17.36,17.36,Affiliate,Tablet,Completed,1
2026-05-04 18:14:54,c7759,France,43.5864,-0.0789,Sports,Yoga Mat,2,13.65,27.3,Mobile App,Desktop,Completed,4
2026-05-04 18:16:47,c9502,Australia,-26.2311,132.6459,Beauty,Shampoo Bar,1,28.37,28.37,Marketplace,Mobile,Completed,5
2026-05-04 18:21:02,c2970,France,44.1231,4.124,Electronics,Bluetooth Speaker,5,196.31,981.55,Marketplace,Mobile,Completed,3
2026-05-04 18:55:31,c3755,United States,38.6924,-93.0616,Books,Business Guide,1,74.99,74.99,Marketplace,Tablet,Completed,4
2026-05-04 19:22:06,c2258,Canada,54.4307,-106.92,Home,Desk Lamp,4,189.22,756.88,Web,Tablet,Completed,5
2026-05-04 19:35:57,c6535,Canada,54.8394,-106.9305,Electronics,4K Monitor,3,185.39,556.17,Marketplace,Mobile,Completed,5
2026-05-04 19:42:56,c4702,Brazil,-16.6137,-49.4624,Home,Desk Lamp,3,176.16,528.48,Marketplace,Tablet,Completed,1
2026-05-04 20:06:39,c6056,Germany,49.3463,12.3668,Books,Sci-Fi Anthology,5,148.37,741.85,Marketplace,Tablet,Completed,5
2026-05-04 20:11:45,c7025,Germany,53.5069,8.2493,Beauty,Perfume,5,211.55,1057.75,Marketplace,Mobile,Completed,3
2026-05-04 20:15:27,c7568,South Africa,-28.015,25.579,Sports,Camping Tent,3,190.11,570.33,Affiliate,Tablet,Cancelled,3
2026-05-04 20:52:56,c5102,Australia,-25.2672,133.7428,Electronics,Bluetooth Speaker,4,163.72,654.88,Web,Desktop,Completed,1
2026-05-04 22:02:54,c5466,India,20.2515,76.0552,Home,Coffee Maker,3,132.37,397.11,Web,Mobile,Completed,4
2026-05-04 22:25:50,c2681,France,47.1197,4.9761,Apparel,Graphic T-Shirt,5,102.36,511.8,Web,Desktop,Pending,5
2026-05-04 22:26:49,c2721,France,46.4373,1.5245,Books,Mystery Novel,5,104.49,522.45,Affiliate,Tablet,Completed,5
2026-05-04 22:41:04,c5329,Germany,53.9449,11.8605,Electronics,Smart Watch,4,67.17,268.68,Mobile App,Desktop,Completed,4
2026-05-04 22:50:40,c5479,Mexico,25.102,-101.5935,Beauty,Lip Balm Set,4,139.5,558.0,Mobile App,Tablet,Pending,4
2026-05-04 22:53:05,c7451,Singapore,-0.198,103.4426,Home,Cutting Board Set,2,175.16,350.32,Mobile App,Tablet,Completed,4
2026-05-04 23:15:28,c7656,Canada,58.4722,-106.7158,Home,Air Purifier,2,128.73,257.46,Mobile App,Mobile,Completed,5
2026-05-04 23:25:47,c5943,South Africa,-29.6233,22.6308,Electronics,4K Monitor,3,193.28,579.84,Marketplace,Desktop,Completed,4
2026-05-04 23:57:41,c3450,South Africa,-28.8955,22.2349,Home,Cutting Board Set,3,122.47,367.41,Marketplace,Tablet,Completed,3
2026-05-04 23:58:09,c7465,United Kingdom,52.553,-4.365,Sports,Water Bottle,3,90.46,271.38,Marketplace,Desktop,Cancelled,4
2026-05-05 00:32:10,c7847,Mexico,25.8849,-104.0878,Beauty,Shampoo Bar,2,114.71,229.42,Marketplace,Desktop,Completed,5
2026-05-05 00:46:18,c8110,United States,36.0739,-93.8344,Books,Cookbook,4,91.91,367.64,Web,Mobile,Completed,2
2026-05-05 00:55:00,c8132,France,43.7048,1.8137,Home,Cutting Board Set,4,10.81,43.24,Marketplace,Tablet,Completed,5
2026-05-05 01:04:13,c2366,Canada,58.8577,-106.9552,Sports,Tennis Racket,5,12.94,64.7,Marketplace,Mobile,Completed,4
2026-05-05 01:05:28,c3497,Canada,54.7293,-106.58,Sports,Water Bottle,2,77.03,154.06,Web,Tablet,Completed,5
2026-05-05 01:06:46,c7361,Germany,48.5253,11.8448,Books,Sci-Fi Anthology,4,197.44,789.76,Web,Tablet,Completed,5
2026-05-05 01:12:50,c4683,France,49.0558,0.5492,Books,Cookbook,3,115.42,346.26,Web,Mobile,Completed,4
2026-05-05 01:14:53,c9425,United Kingdom,55.5417,-5.5144,Home,Desk Lamp,4,198.43,793.72,Marketplace,Mobile,Completed,4
2026-05-05 01:19:24,c6664,Japan,36.7965,136.0639,Beauty,Perfume,5,146.53,732.65,Mobile App,Desktop,Completed,5
2026-05-05 01:22:57,c5739,Japan,36.4252,137.7925,Sports,Camping Tent,1,180.28,180.28,Mobile App,Desktop,Completed,5
2026-05-05 01:23:58,c4653,Canada,54.6506,-109.2874,Beauty,Perfume,4,35.32,141.28,Web,Tablet,Completed,3
2026-05-05 01:47:45,c2934,United Kingdom,57.0699,-2.7821,Electronics,Bluetooth Speaker,5,30.35,151.75,Mobile App,Mobile,Completed,4
2026-05-05 02:16:12,c7444,Australia,-25.9503,133.7048,Electronics,Mechanical Keyboard,1,99.48,99.48,Marketplace,Desktop,Completed,4
2026-05-05 02:33:57,c6758,Brazil,-14.4691,-48.9347,Books,Mystery Novel,1,15.58,15.58,Web,Desktop,Completed,5
2026-05-05 02:35:30,c2438,Brazil,-16.0827,-53.4221,Home,Desk Lamp,1,69.87,69.87,Affiliate,Mobile,Completed,2
2026-05-05 02:50:04,c8260,South Africa,-27.7092,25.5104,Books,Business Guide,4,29.73,118.92,Web,Tablet,Completed,5
2026-05-05 02:58:57,c3851,France,44.7483,0.1539,Books,Business Guide,3,22.64,67.92,Web,Mobile,Completed,5
2026-05-05 03:04:00,c6887,Germany,54.0989,9.6037,Apparel,Denim Jacket,5,132.32,661.6,Affiliate,Desktop,Completed,1
2026-05-05 03:17:51,c3969,Canada,54.5217,-103.5778,Books,Kids Picture Book,5,17.27,86.35,Marketplace,Desktop,Completed,5
2026-05-05 03:29:22,c8096,Germany,48.7219,12.5337,Home,Coffee Maker,4,18.74,74.96,Affiliate,Mobile,Completed,5
2026-05-05 03:32:11,c3222,France,48.0156,4.3435,Beauty,Face Serum,3,77.48,232.44,Marketplace,Desktop,Completed,4
2026-05-05 03:58:13,c9228,United States,35.7943,-95.6278,Home,Cutting Board Set,1,78.88,78.88,Web,Tablet,Cancelled,4
2026-05-05 04:40:24,c7009,Canada,58.1297,-108.7355,Electronics,4K Monitor,2,72.67,145.34,Affiliate,Tablet,Completed,5
2026-05-05 06:09:57,c9165,Canada,55.7928,-108.8631,Home,Cutting Board Set,3,107.81,323.43,Marketplace,Desktop,Completed,5
2026-05-05 06:30:35,c3020,France,46.9923,0.1322,Apparel,Running Shoes,5,160.24,801.2,Web,Desktop,Completed,4
2026-05-05 06:44:03,c9207,United Kingdom,55.6604,-2.1372,Books,Sci-Fi Anthology,2,219.18,438.36,Marketplace,Tablet,Completed,4
2026-05-05 08:17:27,c5033,Germany,54.0925,12.4094,Home,Air Purifier,2,38.03,76.06,Marketplace,Mobile,Completed,4
2026-05-05 08:18:14,c2534,Singapore,-1.4797,101.896,Beauty,Lip Balm Set,1,174.01,174.01,Marketplace,Mobile,Completed,5
2026-05-05 09:27:37,c5876,United Kingdom,56.8231,-3.6627,Apparel,Winter Coat,1,96.25,96.25,Marketplace,Tablet,Completed,5
2026-05-05 09:33:52,c6456,Germany,49.3643,10.5047,Sports,Yoga Mat,1,37.05,37.05,Affiliate,Tablet,Completed,3
2026-05-05 09:49:48,c1897,South Africa,-29.4891,22.8598,Beauty,Lip Balm Set,2,91.8,183.6,Web,Desktop,Completed,4
2026-05-05 09:52:05,c8482,Germany,49.0117,12.6107,Books,Business Guide,1,212.31,212.31,Marketplace,Tablet,Completed,2
2026-05-05 09:52:29,c5788,South Africa,-29.7545,24.8547,Books,Mystery Novel,1,97.56,97.56,Marketplace,Desktop,Completed,3
2026-05-05 09:53:48,c6005,Australia,-27.8106,131.289,Beauty,Shampoo Bar,1,145.15,145.15,Affiliate,Mobile,Completed,2
2026-05-05 10:09:59,c9156,Canada,55.5126,-103.9056,Sports,Camping Tent,5,47.74,238.7,Web,Tablet,Completed,4
2026-05-05 10:21:12,c7073,United Kingdom,57.3398,-6.1209,Home,Air Purifier,2,48.56,97.12,Mobile App,Mobile,Completed,5
2026-05-05 10:29:59,c5941,Japan,36.3014,137.9847,Apparel,Running Shoes,4,182.42,729.68,Affiliate,Mobile,Completed,4
2026-05-05 10:40:28,c5094,Japan,35.6784,139.7654,Sports,Water Bottle,1,193.13,193.13,Web,Desktop,Completed,5
2026-05-05 11:29:53,c5588,Canada,54.4826,-105.5354,Home,Cutting Board Set,5,129.52,647.6,Affiliate,Desktop,Completed,2
2026-05-05 11:38:56,c4891,Brazil,-13.5932,-53.4763,Home,Throw Blanket,2,125.23,250.46,Web,Desktop,Completed,5
2026-05-05 12:18:13,c8689,United Kingdom,57.7731,-2.1288,Home,Coffee Maker,5,178.43,892.15,Mobile App,Mobile,Completed,5
2026-05-05 12:41:11,c1995,United States,39.0818,-94.2144,Electronics,Smart Watch,2,111.33,222.66,Affiliate,Tablet,Completed,5
2026-05-05 12:50:22,c2035,France,46.1224,2.6299,Apparel,Denim Jacket,5,146.35,731.75,Mobile App,Tablet,Completed,2
2026-05-05 13:06:14,c8754,France,44.2655,4.0812,Home,Cutting Board Set,4,108.55,434.2,Web,Desktop,Refunded,5
2026-05-05 13:13:52,c6483,France,43.9213,1.661,Apparel,Denim Jacket,1,141.17,141.17,Mobile App,Tablet,Cancelled,5
2026-05-05 13:25:14,c7144,Germany,49.9623,13.2776,Home,Desk Lamp,3,203.15,609.45,Marketplace,Tablet,Refunded,5
2026-05-05 13:26:08,c9723,Canada,55.2988,-104.7959,Beauty,Shampoo Bar,3,202.7,608.1,Affiliate,Mobile,Completed,4
2026-05-05 13:52:59,c6111,France,44.8575,0.2936,Electronics,4K Monitor,4,49.32,197.28,Web,Desktop,Cancelled,3
2026-05-05 13:57:51,c1451,Japan,38.4144,138.7726,Apparel,Denim Jacket,3,88.09,264.27,Web,Tablet,Completed,1
2026-05-05 14:09:13,c7438,Japan,36.5669,138.285,Home,Throw Blanket,2,110.15,220.3,Marketplace,Mobile,Completed,4
2026-05-05 14:16:31,c3404,Brazil,-11.4797,-52.1987,Home,Desk Lamp,4,169.09,676.36,Mobile App,Tablet,Completed,5
2026-05-05 15:08:15,c2094,Mexico,25.8647,-101.2001,Books,Business Guide,2,127.87,255.74,Marketplace,Desktop,Completed,4
2026-05-05 15:13:32,c5582,United States,37.2088,-96.7194,Electronics,Mechanical Keyboard,1,191.94,191.94,Web,Tablet,Completed,4
2026-05-05 15:37:06,c9538,Canada,55.8671,-107.1773,Beauty,Lip Balm Set,2,218.97,437.94,Marketplace,Desktop,Completed,4
2026-05-05 15:44:32,c2921,United States,34.49,-96.1545,Electronics,Smart Watch,4,61.41,245.64,Marketplace,Mobile,Completed,4
2026-05-05 16:00:09,c2989,South Africa,-33.0002,20.601,Sports,Camping Tent,1,122.91,122.91,Mobile App,Tablet,Completed,4
2026-05-05 16:04:33,c3303,France,44.2081,2.7631,Electronics,Mechanical Keyboard,5,32.1,160.5,Mobile App,Mobile,Completed,2
2026-05-05 17:16:05,c3680,Australia,-26.6676,134.8617,Beauty,Perfume,1,113.41,113.41,Web,Tablet,Completed,5
2026-05-05 17:22:54,c8710,France,45.9734,0.6544,Sports,Tennis Racket,1,67.65,67.65,Marketplace,Tablet,Completed,2
2026-05-05 17:35:35,c4989,United States,35.1997,-98.4395,Electronics,Bluetooth Speaker,1,130.21,130.21,Mobile App,Mobile,Completed,5
2026-05-05 18:32:33,c1499,Canada,53.907,-108.554,Beauty,Perfume,2,41.47,82.94,Web,Tablet,Completed,4
2026-05-05 18:35:18,c8835,India,20.8716,76.0015,Beauty,Perfume,2,213.76,427.52,Affiliate,Tablet,Completed,4
2026-05-05 18:36:09,c7824,Germany,48.654,7.8956,Beauty,Makeup Brush Kit,2,100.61,201.22,Mobile App,Desktop,Completed,4
2026-05-05 19:43:15,c5310,Japan,34.5428,140.5247,Sports,Tennis Racket,5,26.57,132.85,Mobile App,Desktop,Refunded,5
2026-05-05 20:34:25,c1000,United Kingdom,56.0782,-1.1335,Electronics,Bluetooth Speaker,1,208.72,208.72,Marketplace,Mobile,Completed,3
2026-05-05 20:50:24,c9701,Singapore,2.7644,101.1857,Home,Coffee Maker,5,109.08,545.4,Mobile App,Desktop,Pending,2
2026-05-05 20:57:51,c1330,United Kingdom,56.8419,-3.5235,Electronics,Bluetooth Speaker,2,11.87,23.74,Marketplace,Desktop,Completed,1
2026-05-05 21:10:18,c4467,United Kingdom,56.2365,-5.6258,Books,Cookbook,3,88.37,265.11,Affiliate,Mobile,Completed,5
2026-05-05 21:32:25,c3486,Singapore,4.3447,105.0941,Books,Mystery Novel,2,158.19,316.38,Affiliate,Tablet,Pending,5
2026-05-05 21:36:43,c7932,Australia,-26.2277,134.5544,Beauty,Shampoo Bar,2,216.98,433.96,Marketplace,Desktop,Refunded,3
2026-05-05 22:11:51,c6376,South Africa,-28.2311,20.3819,Beauty,Shampoo Bar,1,14.23,14.23,Mobile App,Mobile,Cancelled,1
2026-05-05 22:37:15,c3793,Germany,48.6207,12.4865,Sports,Tennis Racket,4,113.05,452.2,Marketplace,Desktop,Completed,4
2026-05-05 23:06:52,c3909,Brazil,-12.0597,-54.5911,Home,Throw Blanket,1,179.48,179.48,Web,Desktop,Completed,5
2026-05-05 23:09:25,c3821,France,44.8448,1.9909,Beauty,Face Serum,4,49.78,199.12,Mobile App,Tablet,Completed,5
2026-05-05 23:47:06,c4716,United Kingdom,58.2112,-4.5718,Home,Air Purifier,1,167.54,167.54,Marketplace,Desktop,Completed,5
2026-05-05 23:59:35,c9742,United States,34.9488,-94.2297,Sports,Water Bottle,1,160.6,160.6,Marketplace,Mobile,Pending,5
2026-05-06 00:04:41,c4649,Japan,34.4135,139.8978,Apparel,Running Shoes,2,76.75,153.5,Web,Mobile,Refunded,5
2026-05-06 00:14:28,c1041,Mexico,25.3326,-103.7829,Apparel,Winter Coat,3,123.65,370.95,Marketplace,Tablet,Completed,2
2026-05-06 00:35:14,c4773,United Kingdom,53.975,-5.6505,Books,Business Guide,2,21.79,43.58,Affiliate,Desktop,Completed,5
2026-05-06 00:40:23,c4836,United Kingdom,56.3075,-4.9377,Home,Desk Lamp,4,140.63,562.52,Affiliate,Tablet,Completed,2
2026-05-06 01:32:57,c1313,South Africa,-33.0894,25.1788,Home,Cutting Board Set,4,141.58,566.32,Web,Mobile,Completed,4
2026-05-06 01:53:57,c3714,Mexico,23.0214,-101.7827,Sports,Water Bottle,2,11.85,23.7,Marketplace,Tablet,Refunded,4
2026-05-06 02:06:28,c7015,United Kingdom,56.7327,-0.5427,Electronics,4K Monitor,4,71.07,284.28,Mobile App,Tablet,Completed,1
2026-05-06 02:17:40,c1691,Japan,34.6356,139.1186,Sports,Yoga Mat,2,109.48,218.96,Mobile App,Desktop,Cancelled,3
2026-05-06 02:18:47,c8739,Japan,33.5046,140.6811,Apparel,Denim Jacket,1,95.62,95.62,Web,Tablet,Completed,1
2026-05-06 02:52:56,c4671,Canada,54.6588,-104.1095,Sports,Water Bottle,2,20.77,41.54,Marketplace,Mobile,Completed,1
2026-05-06 03:14:19,c6832,Brazil,-14.4737,-50.7703,Home,Desk Lamp,3,84.57,253.71,Web,Mobile,Completed,2
2026-05-06 03:22:05,c5813,United States,39.3397,-94.7573,Beauty,Lip Balm Set,2,145.76,291.52,Web,Mobile,Completed,4
2026-05-06 03:32:09,c7866,United Kingdom,58.2651,-5.4355,Sports,Water Bottle,3,62.84,188.52,Marketplace,Tablet,Completed,3
2026-05-06 03:56:57,c8050,United States,36.8131,-97.406,Sports,Yoga Mat,4,72.83,291.32,Marketplace,Tablet,Refunded,1
2026-05-06 03:59:23,c7750,United States,39.2205,-96.9126,Home,Air Purifier,1,192.58,192.58,Marketplace,Tablet,Completed,3
2026-05-06 04:01:00,c4766,Germany,51.504,12.9871,Beauty,Perfume,2,39.51,79.02,Mobile App,Desktop,Completed,3
2026-05-06 05:05:48,c1486,Japan,34.371,140.8485,Sports,Camping Tent,3,79.65,238.95,Web,Tablet,Pending,4
2026-05-06 05:19:15,c9239,Brazil,-17.1575,-49.128,Apparel,Winter Coat,4,41.7,166.8,Marketplace,Tablet,Completed,3
2026-05-06 05:20:41,c9741,United Kingdom,57.6283,-5.7479,Beauty,Shampoo Bar,2,164.24,328.48,Web,Tablet,Completed,3
2026-05-06 05:47:25,c1389,Germany,50.1412,9.2196,Books,Business Guide,2,43.66,87.32,Affiliate,Tablet,Completed,4
2026-05-06 06:01:23,c2208,India,21.9885,80.1367,Books,Sci-Fi Anthology,1,148.5,148.5,Affiliate,Tablet,Refunded,1
2026-05-06 06:20:31,c5196,Mexico,24.9775,-104.7351,Apparel,Winter Coat,5,67.54,337.7,Affiliate,Tablet,Cancelled,5
2026-05-06 06:34:58,c3903,United Kingdom,54.1382,-2.8008,Beauty,Lip Balm Set,4,94.45,377.8,Mobile App,Tablet,Cancelled,5
2026-05-06 06:35:58,c3647,India,21.5742,78.1415,Books,Mystery Novel,4,53.62,214.48,Web,Desktop,Completed,3
2026-05-06 07:00:19,c2435,United Kingdom,52.6778,-3.0094,Books,Cookbook,3,8.81,26.43,Marketplace,Tablet,Completed,5
2026-05-06 07:00:39,c8566,South Africa,-28.7211,23.4318,Apparel,Graphic T-Shirt,1,17.97,17.97,Marketplace,Desktop,Completed,5
2026-05-06 07:13:49,c8155,France,45.118,0.8344,Electronics,Wireless Headphones,4,144.87,579.48,Affiliate,Tablet,Completed,5
2026-05-06 07:20:29,c6333,Singapore,-0.9985,101.9038,Electronics,Mechanical Keyboard,1,88.78,88.78,Marketplace,Mobile,Completed,3
2026-05-06 07:37:48,c1160,South Africa,-33.4505,24.7937,Sports,Dumbbell Set,2,116.03,232.06,Mobile App,Mobile,Completed,2
2026-05-06 07:43:25,c2480,Canada,58.0933,-108.3713,Books,Sci-Fi Anthology,4,75.33,301.32,Mobile App,Tablet,Completed,4
2026-05-06 07:46:05,c7881,India,20.3165,79.6208,Sports,Water Bottle,4,42.35,169.4,Affiliate,Tablet,Completed,5
2026-05-06 08:27:03,c9815,Australia,-26.8138,135.0715,Books,Cookbook,3,124.17,372.51,Mobile App,Desktop,Completed,4
2026-05-06 09:45:34,c5092,Germany,49.0416,8.3812,Home,Air Purifier,1,43.18,43.18,Web,Desktop,Completed,4
2026-05-06 09:46:15,c5879,Singapore,-0.1642,104.7721,Sports,Camping Tent,2,33.6,67.2,Affiliate,Desktop,Completed,1
